complaint_id,ward_id,date,category,status,resolution_time_hours
C01122,W04,2026-06-16,electricity,in_progress,61.1
C01123,W04,2026-06-16,roads,in_progress,44.5
C01124,W04,2026-06-16,roads,in_progress,39.3
C01125,W04,2026-06-16,public safety,closed,5.6
C01126,W04,2026-06-16,sanitation,open,34.9
C01127,W04,2026-06-16,sanitation,open,34.0
C01128,W04,2026-06-16,sanitation,in_progress,14.3
C01129,W04,2026-06-16,roads,open,58.7
C01130,W04,2026-06-16,electricity,closed,34.1
C01131,W04,2026-06-16,noise,open,20.4
C01132,W04,2026-06-16,water,closed,23.9
C01133,W04,2026-06-16,electricity,in_progress,58.7
C01134,W04,2026-06-16,sanitation,closed,32.9
C01135,W04,2026-06-16,roads,closed,30.9
C01136,W04,2026-06-16,sanitation,in_progress,49.2
C01137,W04,2026-06-16,noise,in_progress,41.6
C01138,W04,2026-06-17,sanitation,in_progress,50.7
C01139,W04,2026-06-17,roads,in_progress,24.0
C01140,W04,2026-06-17,electricity,open,30.3
C01141,W04,2026-06-17,water,in_progress,21.3
C01142,W04,2026-06-17,roads,closed,26.1
C01143,W04,2026-06-17,electricity,open,54.0
C01144,W04,2026-06-17,sanitation,open,61.4
C01145,W04,2026-06-17,electricity,in_progress,20.9
C01146,W04,2026-06-17,sanitation,in_progress,18.8
C01147,W04,2026-06-17,sanitation,closed,18.7
C01148,W04,2026-06-17,noise,open,51.1
C01149,W04,2026-06-17,roads,closed,49.5
C01150,W04,2026-06-17,sanitation,open,33.5
C01151,W04,2026-06-17,public safety,in_progress,61.3
C01152,W04,2026-06-17,electricity,in_progress,52.4
C01153,W04,2026-06-17,public safety,in_progress,12.5
C01154,W04,2026-06-17,electricity,open,41.0
C01155,W04,2026-06-18,water,open,34.3
C01156,W04,2026-06-18,electricity,closed,54.1
C01157,W04,2026-06-18,roads,open,42.9
C01158,W04,2026-06-18,noise,in_progress,53.9
C01159,W04,2026-06-18,water,closed,9.3
C01160,W04,2026-06-18,public safety,in_progress,30.4
C01161,W04,2026-06-18,sanitation,open,45.1
C01162,W04,2026-06-18,roads,closed,40.1
C01163,W04,2026-06-18,water,in_progress,39.2
C01164,W04,2026-06-18,noise,in_progress,44.6
C01165,W04,2026-06-18,roads,in_progress,44.1
C01166,W04,2026-06-18,noise,in_progress,34.3
C01167,W04,2026-06-18,roads,closed,42.0
C01168,W04,2026-06-18,noise,closed,33.7
C01169,W04,2026-06-18,noise,open,31.2
C01170,W04,2026-06-18,sanitation,closed,35.1
C01171,W04,2026-06-19,electricity,open,30.2
C01172,W04,2026-06-19,roads,open,25.2
C01173,W04,2026-06-19,water,in_progress,18.4
C01174,W04,2026-06-19,sanitation,in_progress,28.9
C01175,W04,2026-06-19,sanitation,open,38.6
C01176,W04,2026-06-19,roads,open,38.5
C01177,W04,2026-06-19,roads,in_progress,21.3
C01178,W04,2026-06-19,public safety,open,49.2
C01179,W04,2026-06-19,electricity,closed,33.6
C01180,W04,2026-06-19,sanitation,open,60.6
C01181,W04,2026-06-19,roads,closed,28.1
C01182,W04,2026-06-19,noise,open,37.6
C01183,W04,2026-06-19,sanitation,in_progress,65.2
C01184,W04,2026-06-19,water,closed,44.9
C01185,W04,2026-06-19,water,in_progress,55.9
C01186,W04,2026-06-19,roads,in_progress,38.9
C01187,W04,2026-06-19,roads,open,32.6
C01188,W04,2026-06-19,roads,open,50.0
C01189,W04,2026-06-19,electricity,closed,20.0
C01190,W04,2026-06-19,water,in_progress,21.4
C01191,W04,2026-06-19,electricity,in_progress,45.5
C01192,W04,2026-06-20,roads,in_progress,44.1
C01193,W04,2026-06-20,electricity,open,62.6
C01194,W04,2026-06-20,public safety,closed,46.7
C01195,W04,2026-06-20,public safety,in_progress,4.0
C01196,W04,2026-06-20,water,closed,37.5
C01197,W04,2026-06-20,electricity,closed,22.4
C01198,W04,2026-06-20,noise,in_progress,34.6
C01199,W04,2026-06-20,electricity,open,38.2
C01200,W04,2026-06-20,sanitation,in_progress,75.4
C01201,W04,2026-06-20,electricity,in_progress,50.6
C01202,W04,2026-06-20,electricity,open,41.3
C01203,W04,2026-06-20,public safety,open,34.0
C01204,W04,2026-06-20,noise,closed,47.6
C01205,W04,2026-06-20,sanitation,open,6.4
C01206,W04,2026-06-20,electricity,in_progress,18.6
C01207,W04,2026-06-20,roads,open,56.2
C01208,W04,2026-06-20,roads,closed,25.5
C01209,W04,2026-06-20,noise,closed,55.9
C01210,W04,2026-06-20,sanitation,closed,24.6
C01211,W04,2026-06-20,electricity,open,4.0
C01212,W04,2026-06-21,water,closed,31.5
C01213,W04,2026-06-21,noise,open,28.9
C01214,W04,2026-06-21,roads,closed,35.4
C01215,W04,2026-06-21,roads,open,34.5
C01216,W04,2026-06-21,electricity,open,34.9
C01217,W04,2026-06-21,roads,in_progress,28.5
C01218,W04,2026-06-21,noise,open,4.3
C01219,W04,2026-06-21,sanitation,open,8.3
C01220,W04,2026-06-21,sanitation,closed,18.8
C01221,W04,2026-06-21,noise,open,11.6
C01222,W04,2026-06-21,water,closed,58.8
C01223,W04,2026-06-21,sanitation,in_progress,32.6
C01224,W04,2026-06-21,roads,closed,42.2
C01225,W04,2026-06-21,water,closed,54.6
C01226,W04,2026-06-21,roads,closed,30.0
C01227,W04,2026-06-21,electricity,closed,49.8
C01228,W04,2026-06-21,noise,open,22.7
C01229,W04,2026-06-21,public safety,closed,40.4
C01230,W04,2026-06-21,public safety,closed,22.5
C01231,W04,2026-06-22,sanitation,closed,43.4
C01232,W04,2026-06-22,electricity,in_progress,49.2
C01233,W04,2026-06-22,electricity,open,15.6
C01234,W04,2026-06-22,roads,closed,24.4
C01235,W04,2026-06-22,electricity,open,58.2
C01236,W04,2026-06-22,public safety,closed,48.0
C01237,W04,2026-06-22,noise,closed,45.0
C01238,W04,2026-06-22,sanitation,open,28.0
C01239,W04,2026-06-22,public safety,open,45.1
C01240,W04,2026-06-22,public safety,closed,16.3
C01241,W04,2026-06-22,water,open,12.6
C01242,W04,2026-06-22,noise,open,35.0
C01243,W04,2026-06-22,noise,open,40.2
C01244,W04,2026-06-22,public safety,open,49.4
C01245,W04,2026-06-22,water,open,39.5
C01246,W04,2026-06-22,water,in_progress,44.6
C01247,W04,2026-06-22,water,open,26.2
C01248,W04,2026-06-22,water,closed,22.6
C01249,W04,2026-06-22,roads,in_progress,17.7
C01250,W04,2026-06-22,sanitation,open,31.6
C01251,W04,2026-06-23,sanitation,open,19.0
C01252,W04,2026-06-23,roads,closed,59.6
C01253,W04,2026-06-23,sanitation,closed,71.1
C01254,W04,2026-06-23,noise,closed,21.2
C01255,W04,2026-06-23,electricity,in_progress,30.8
C01256,W04,2026-06-23,public safety,open,20.7
C01257,W04,2026-06-23,electricity,in_progress,38.6
C01258,W04,2026-06-23,roads,open,40.4
C01259,W04,2026-06-23,water,closed,4.9
C01260,W04,2026-06-23,electricity,in_progress,24.4
C01261,W04,2026-06-23,public safety,in_progress,33.2
C01262,W04,2026-06-23,water,closed,41.0
C01263,W04,2026-06-23,electricity,in_progress,42.5
C01264,W04,2026-06-23,water,open,45.9
C01265,W04,2026-06-23,noise,closed,23.7
C01266,W04,2026-06-23,sanitation,open,23.7
C01267,W04,2026-06-23,roads,open,10.1
C01268,W04,2026-06-23,water,open,5.6
C01269,W04,2026-06-23,noise,in_progress,5.8
C01270,W04,2026-06-23,noise,open,40.4
C01271,W04,2026-06-23,public safety,closed,24.7
C01272,W04,2026-06-23,water,in_progress,43.8
C01273,W04,2026-06-23,roads,in_progress,49.5
C01274,W04,2026-06-24,noise,open,44.4
C01275,W04,2026-06-24,roads,closed,19.6
C01276,W04,2026-06-24,public safety,open,46.0
C01277,W04,2026-06-24,electricity,in_progress,41.6
C01278,W04,2026-06-24,electricity,open,9.7
C01279,W04,2026-06-24,electricity,in_progress,26.1
C01280,W04,2026-06-24,electricity,closed,45.6
C01281,W04,2026-06-24,roads,in_progress,23.2
C01282,W04,2026-06-24,noise,open,13.3
C01283,W04,2026-06-24,sanitation,closed,51.9
C01284,W04,2026-06-24,electricity,closed,41.6
C01285,W04,2026-06-24,electricity,open,15.0
C01286,W04,2026-06-24,sanitation,in_progress,53.8
C01287,W04,2026-06-24,roads,open,70.7
C01288,W04,2026-06-24,roads,open,4.0
C01289,W04,2026-06-24,water,open,54.3
C01290,W04,2026-06-24,public safety,open,40.5
C01291,W04,2026-06-24,public safety,open,25.7
C01292,W04,2026-06-24,sanitation,in_progress,18.4
C01293,W04,2026-06-24,noise,closed,28.8
C01294,W04,2026-06-24,water,open,39.5
C01295,W04,2026-06-24,electricity,in_progress,16.0
C01296,W04,2026-06-25,electricity,closed,40.2
C01297,W04,2026-06-25,electricity,open,51.0
C01298,W04,2026-06-25,sanitation,in_progress,26.8
C01299,W04,2026-06-25,electricity,in_progress,42.9
C01300,W04,2026-06-25,public safety,in_progress,27.4
C01301,W04,2026-06-25,electricity,closed,26.5
C01302,W04,2026-06-25,water,open,36.5
C01303,W04,2026-06-25,electricity,closed,29.0
C01304,W04,2026-06-25,water,in_progress,22.1
C01305,W04,2026-06-25,public safety,open,50.1
C01306,W04,2026-06-25,noise,in_progress,39.8
C01307,W04,2026-06-25,sanitation,in_progress,39.9
C01308,W04,2026-06-25,noise,in_progress,24.2
C01309,W04,2026-06-25,public safety,closed,58.0
C01310,W04,2026-06-25,roads,in_progress,51.3
C01311,W04,2026-06-25,public safety,in_progress,36.9
C01312,W04,2026-06-25,public safety,in_progress,22.8
C01313,W04,2026-06-25,electricity,closed,47.8
C01314,W04,2026-06-25,water,closed,43.0
C01315,W04,2026-06-25,water,closed,52.4
C01316,W04,2026-06-25,electricity,open,15.8
C01317,W04,2026-06-25,sanitation,in_progress,31.4
C01318,W04,2026-06-25,electricity,closed,21.2
C01319,W04,2026-06-26,roads,open,36.7
C01320,W04,2026-06-26,roads,open,4.9
C01321,W04,2026-06-26,public safety,open,43.5
C01322,W04,2026-06-26,noise,in_progress,42.4
C01323,W04,2026-06-26,public safety,open,20.1
C01324,W04,2026-06-26,public safety,open,35.8
C01325,W04,2026-06-26,water,open,51.2
C01326,W04,2026-06-26,water,closed,22.8
C01327,W04,2026-06-26,noise,closed,30.9
C01328,W04,2026-06-26,public safety,open,32.0
C01329,W04,2026-06-26,roads,closed,48.5
C01330,W04,2026-06-26,roads,open,22.3
C01331,W04,2026-06-26,noise,closed,18.2
C01332,W04,2026-06-26,water,closed,59.2
C01333,W04,2026-06-26,public safety,open,38.1
C01334,W04,2026-06-26,water,open,23.6
C01335,W04,2026-06-26,sanitation,open,19.8
C01336,W04,2026-06-26,noise,closed,39.1
C01337,W04,2026-06-26,public safety,closed,23.8
C01338,W04,2026-06-26,noise,in_progress,56.7
C01339,W04,2026-06-26,water,in_progress,18.3
C01340,W04,2026-06-26,roads,in_progress,29.5
C01341,W04,2026-06-26,electricity,in_progress,51.1
C01342,W04,2026-06-27,public safety,in_progress,34.1
C01343,W04,2026-06-27,electricity,closed,25.5
C01344,W04,2026-06-27,public safety,open,28.7
C01345,W04,2026-06-27,water,open,29.2
C01346,W04,2026-06-27,noise,in_progress,44.6
C01347,W04,2026-06-27,noise,closed,27.8
C01348,W04,2026-06-27,noise,open,6.3
C01349,W04,2026-06-27,roads,closed,37.9
C01350,W04,2026-06-27,electricity,in_progress,5.1
C01351,W04,2026-06-27,public safety,in_progress,25.6
C01352,W04,2026-06-27,public safety,in_progress,14.7
C01353,W04,2026-06-27,noise,in_progress,46.9
C01354,W04,2026-06-27,public safety,open,27.1
C01355,W04,2026-06-27,electricity,closed,60.7
C01356,W04,2026-06-27,noise,closed,34.2
C01357,W04,2026-06-27,public safety,open,27.2
C01358,W04,2026-06-27,water,closed,16.6
C01359,W04,2026-06-27,noise,closed,32.3
C01360,W04,2026-06-27,public safety,closed,43.1
C01361,W04,2026-06-27,roads,in_progress,41.0
C01362,W04,2026-06-27,noise,closed,39.2
C01363,W04,2026-06-27,electricity,open,63.4
C01364,W04,2026-06-28,public safety,open,36.7
C01365,W04,2026-06-28,noise,in_progress,44.8
C01366,W04,2026-06-28,noise,in_progress,34.2
C01367,W04,2026-06-28,sanitation,in_progress,46.7
C01368,W04,2026-06-28,sanitation,closed,5.9
C01369,W04,2026-06-28,sanitation,in_progress,18.1
C01370,W04,2026-06-28,roads,closed,50.4
C01371,W04,2026-06-28,electricity,in_progress,49.5
C01372,W04,2026-06-28,water,open,40.5
C01373,W04,2026-06-28,roads,in_progress,29.2
C01374,W04,2026-06-28,water,closed,67.2
C01375,W04,2026-06-28,roads,in_progress,9.4
C01376,W04,2026-06-28,public safety,open,37.9
C01377,W04,2026-06-28,public safety,open,19.1
C01378,W04,2026-06-28,noise,closed,49.3
C01379,W04,2026-06-28,roads,open,40.5
C01380,W04,2026-06-28,electricity,open,11.3
C01381,W04,2026-06-28,sanitation,open,36.6
C01382,W04,2026-06-28,electricity,in_progress,25.5
C01383,W04,2026-06-28,water,in_progress,24.4
C01384,W04,2026-06-28,sanitation,open,12.8
C01385,W04,2026-06-29,sanitation,in_progress,35.7
C01386,W04,2026-06-29,sanitation,closed,17.8
C01387,W04,2026-06-29,sanitation,closed,34.0
C01388,W04,2026-06-29,noise,in_progress,25.0
C01389,W04,2026-06-29,roads,open,21.1
C01390,W04,2026-06-29,roads,open,47.5
C01391,W04,2026-06-29,sanitation,in_progress,49.6
C01392,W04,2026-06-29,electricity,closed,30.1
C01393,W04,2026-06-29,electricity,in_progress,15.5
C01394,W04,2026-06-29,roads,in_progress,43.6
C01395,W04,2026-06-29,water,in_progress,35.0
C01396,W04,2026-06-29,water,open,26.6
C01397,W04,2026-06-29,roads,open,33.9
C01398,W04,2026-06-29,public safety,open,27.7
C01399,W04,2026-06-29,electricity,closed,41.5
C01400,W04,2026-06-29,public safety,open,46.7
C01401,W04,2026-06-29,water,closed,34.4
C01402,W04,2026-06-29,sanitation,closed,52.3
C01403,W04,2026-06-29,sanitation,closed,55.7
C01404,W04,2026-06-29,sanitation,closed,51.7
C01405,W04,2026-06-29,sanitation,in_progress,28.2
C01406,W04,2026-06-29,noise,in_progress,37.5
C01407,W04,2026-06-30,public safety,closed,25.9
C01408,W04,2026-06-30,sanitation,in_progress,29.3
C01409,W04,2026-06-30,electricity,in_progress,38.1
C01410,W04,2026-06-30,electricity,closed,30.6
C01411,W04,2026-06-30,sanitation,closed,21.1
C01412,W04,2026-06-30,public safety,closed,40.1
C01413,W04,2026-06-30,sanitation,in_progress,39.6
C01414,W04,2026-06-30,roads,closed,38.4
C01415,W04,2026-06-30,electricity,open,45.4
C01416,W04,2026-06-30,noise,closed,28.0
C01417,W04,2026-06-30,electricity,in_progress,39.4
C01418,W04,2026-06-30,roads,closed,46.5
C01419,W04,2026-06-30,sanitation,open,29.9
C01420,W04,2026-06-30,public safety,open,57.2
C01421,W04,2026-06-30,public safety,in_progress,20.3
C01422,W04,2026-06-30,roads,open,36.0
C01423,W04,2026-06-30,public safety,open,29.6
C01424,W04,2026-06-30,noise,closed,39.9
C01425,W04,2026-06-30,noise,in_progress,76.6
C01426,W04,2026-06-30,water,open,42.0
C01427,W04,2026-06-30,sanitation,in_progress,40.1
C01428,W04,2026-06-30,noise,closed,26.2
C01429,W04,2026-06-30,sanitation,open,56.2
C01430,W04,2026-07-01,public safety,open,35.5
C01431,W04,2026-07-01,noise,in_progress,62.5
C01432,W04,2026-07-01,noise,closed,13.5
C01433,W04,2026-07-01,sanitation,in_progress,38.5
C01434,W04,2026-07-01,water,in_progress,26.8
C01435,W04,2026-07-01,water,in_progress,46.0
C01436,W04,2026-07-01,water,in_progress,16.6
C01437,W04,2026-07-01,public safety,open,51.4
C01438,W04,2026-07-01,sanitation,open,49.1
C01439,W04,2026-07-01,sanitation,in_progress,48.6
C01440,W04,2026-07-01,electricity,closed,26.5
C01441,W04,2026-07-01,water,open,16.4
C01442,W04,2026-07-01,electricity,open,19.3
C01443,W04,2026-07-01,public safety,closed,42.3
C01444,W04,2026-07-01,water,open,33.8
C01445,W04,2026-07-01,water,in_progress,45.5
C01446,W04,2026-07-01,noise,open,38.1
C01447,W04,2026-07-01,public safety,closed,12.2
C01448,W04,2026-07-01,public safety,closed,31.4
C01449,W04,2026-07-01,roads,closed,46.8
C01450,W04,2026-07-01,public safety,closed,22.9
C01451,W04,2026-07-01,electricity,open,14.4
C01452,W04,2026-07-01,water,in_progress,44.2
C01453,W04,2026-07-01,public safety,closed,30.0
C01454,W04,2026-07-01,electricity,closed,28.8
C01455,W04,2026-07-02,roads,closed,41.8
C01456,W04,2026-07-02,water,in_progress,38.8
C01457,W04,2026-07-02,water,in_progress,31.0
C01458,W04,2026-07-02,roads,in_progress,39.4
C01459,W04,2026-07-02,roads,closed,34.2
C01460,W04,2026-07-02,public safety,in_progress,26.6
C01461,W04,2026-07-02,water,in_progress,40.9
C01462,W04,2026-07-02,electricity,in_progress,49.0
C01463,W04,2026-07-02,noise,open,43.6
C01464,W04,2026-07-02,water,closed,31.3
C01465,W04,2026-07-02,water,open,29.6
C01466,W04,2026-07-02,electricity,closed,41.1
C01467,W04,2026-07-02,electricity,closed,35.0
C01468,W04,2026-07-02,public safety,in_progress,48.9
C01469,W04,2026-07-02,public safety,closed,23.5
C01470,W04,2026-07-02,water,in_progress,31.9
C01471,W04,2026-07-02,roads,in_progress,38.5
C01472,W04,2026-07-02,noise,closed,37.1
C01473,W04,2026-07-02,public safety,closed,16.2
C01474,W04,2026-07-02,noise,closed,28.9
C01475,W04,2026-07-02,public safety,open,36.9
C01476,W04,2026-07-02,sanitation,in_progress,22.8
C01477,W04,2026-07-02,noise,closed,50.7
C01478,W04,2026-07-02,electricity,in_progress,33.7
C01479,W04,2026-07-02,roads,in_progress,30.9
C01480,W04,2026-07-02,roads,closed,34.3
C01481,W04,2026-07-02,noise,closed,20.7
C01482,W04,2026-07-03,water,open,41.7
C01483,W04,2026-07-03,water,open,33.6
C01484,W04,2026-07-03,water,open,28.5
C01485,W04,2026-07-03,public safety,closed,14.6
C01486,W04,2026-07-03,water,in_progress,22.3
C01487,W04,2026-07-03,public safety,closed,42.2
C01488,W04,2026-07-03,water,open,33.0
C01489,W04,2026-07-03,electricity,closed,66.2
C01490,W04,2026-07-03,electricity,in_progress,44.8
C01491,W04,2026-07-03,electricity,open,31.9
C01492,W04,2026-07-03,roads,open,26.9
C01493,W04,2026-07-03,water,closed,11.6
C01494,W04,2026-07-03,electricity,in_progress,17.9
C01495,W04,2026-07-03,water,closed,55.5
C01496,W04,2026-07-03,noise,in_progress,23.0
C01497,W04,2026-07-03,noise,in_progress,27.8
C01498,W04,2026-07-03,water,closed,37.2
C01499,W04,2026-07-03,public safety,closed,8.1
C01500,W04,2026-07-03,electricity,in_progress,32.9
C01501,W04,2026-07-03,public safety,closed,53.2
C01502,W04,2026-07-03,roads,open,27.2
C01503,W04,2026-07-03,electricity,closed,31.8
C01504,W04,2026-07-03,public safety,open,47.5
C01505,W04,2026-07-03,public safety,closed,43.7
C01506,W04,2026-07-03,electricity,closed,33.6
C01507,W04,2026-07-04,noise,closed,18.3
C01508,W04,2026-07-04,water,closed,16.2
C01509,W04,2026-07-04,water,closed,26.1
C01510,W04,2026-07-04,public safety,closed,28.9
C01511,W04,2026-07-04,sanitation,closed,61.5
C01512,W04,2026-07-04,sanitation,open,31.6
C01513,W04,2026-07-04,sanitation,open,38.1
C01514,W04,2026-07-04,noise,open,56.1
C01515,W04,2026-07-04,roads,open,32.8
C01516,W04,2026-07-04,public safety,in_progress,40.0
C01517,W04,2026-07-04,noise,in_progress,51.8
C01518,W04,2026-07-04,sanitation,closed,50.5
C01519,W04,2026-07-04,roads,closed,18.1
C01520,W04,2026-07-04,public safety,closed,22.2
C01521,W04,2026-07-04,public safety,in_progress,45.8
C01522,W04,2026-07-04,public safety,closed,48.1
C01523,W04,2026-07-04,water,closed,39.0
C01524,W04,2026-07-04,noise,closed,56.8
C01525,W04,2026-07-04,roads,closed,42.7
C01526,W04,2026-07-04,water,open,53.6
C01527,W04,2026-07-04,public safety,in_progress,23.5
C01528,W04,2026-07-04,electricity,closed,34.3
C01529,W04,2026-07-04,public safety,open,25.8
C01530,W04,2026-07-05,public safety,open,43.4
C01531,W04,2026-07-05,roads,open,34.3
C01532,W04,2026-07-05,sanitation,in_progress,28.0
C01533,W04,2026-07-05,noise,closed,34.3
C01534,W04,2026-07-05,noise,open,43.3
C01535,W04,2026-07-05,noise,in_progress,33.0
C01536,W04,2026-07-05,roads,in_progress,27.1
C01537,W04,2026-07-05,electricity,open,37.9
C01538,W04,2026-07-05,public safety,in_progress,15.6
C01539,W04,2026-07-05,water,closed,29.8
C01540,W04,2026-07-05,public safety,in_progress,33.3
C01541,W04,2026-07-05,electricity,open,51.4
C01542,W04,2026-07-05,electricity,open,30.5
C01543,W04,2026-07-05,water,closed,29.0
C01544,W04,2026-07-05,roads,open,33.6
C01545,W04,2026-07-05,public safety,in_progress,29.3
C01546,W04,2026-07-05,electricity,closed,45.2
C01547,W04,2026-07-05,water,closed,52.6
C01548,W04,2026-07-05,sanitation,open,4.0
C01549,W04,2026-07-05,public safety,in_progress,6.4
C01550,W04,2026-07-05,electricity,closed,45.2
C01551,W04,2026-07-05,roads,open,29.9
C01552,W04,2026-07-05,sanitation,in_progress,23.8
C01553,W04,2026-07-05,noise,closed,34.5
C01554,W04,2026-07-05,electricity,in_progress,31.9
C01555,W05,2026-06-08,water,open,33.5
C01556,W05,2026-06-08,noise,closed,40.9
C01557,W05,2026-06-08,sanitation,open,50.7
C01558,W05,2026-06-08,electricity,closed,40.1
C01559,W05,2026-06-08,public safety,closed,35.2
C01560,W05,2026-06-08,roads,closed,29.2
C01561,W05,2026-06-08,electricity,closed,38.0
C01562,W05,2026-06-09,water,closed,19.1
C01563,W05,2026-06-09,sanitation,closed,33.8
C01564,W05,2026-06-09,public safety,in_progress,32.2
C01565,W05,2026-06-09,sanitation,open,42.9
C01566,W05,2026-06-09,noise,closed,38.9
C01567,W05,2026-06-09,sanitation,closed,48.4
C01568,W05,2026-06-09,water,in_progress,7.3
C01569,W05,2026-06-09,water,closed,24.9
C01570,W05,2026-06-09,water,closed,41.9
C01571,W05,2026-06-09,sanitation,closed,57.3
C01572,W05,2026-06-09,sanitation,closed,35.8
C01573,W05,2026-06-09,electricity,open,33.3
C01574,W05,2026-06-10,electricity,open,29.7
C01575,W05,2026-06-10,electricity,open,55.6
C01576,W05,2026-06-10,noise,in_progress,15.9
C01577,W05,2026-06-10,sanitation,in_progress,52.6
C01578,W05,2026-06-10,roads,closed,39.4
C01579,W05,2026-06-10,electricity,in_progress,57.8
C01580,W05,2026-06-10,public safety,open,26.3
C01581,W05,2026-06-10,public safety,closed,62.9
C01582,W05,2026-06-10,noise,open,18.2
C01583,W05,2026-06-11,sanitation,open,53.9
C01584,W05,2026-06-11,electricity,closed,35.6
C01585,W05,2026-06-11,sanitation,in_progress,40.7
C01586,W05,2026-06-11,public safety,in_progress,57.3
C01587,W05,2026-06-11,roads,in_progress,57.7
C01588,W05,2026-06-11,roads,open,19.7
C01589,W05,2026-06-11,roads,open,27.1
C01590,W05,2026-06-11,sanitation,open,27.8
C01591,W05,2026-06-11,public safety,closed,51.4
C01592,W05,2026-06-12,electricity,in_progress,31.6
C01593,W05,2026-06-12,public safety,open,30.7
C01594,W05,2026-06-12,noise,open,41.0
C01595,W05,2026-06-12,noise,in_progress,52.5
C01596,W05,2026-06-12,roads,closed,31.4
C01597,W05,2026-06-12,electricity,open,29.7
C01598,W05,2026-06-13,water,in_progress,27.8
C01599,W05,2026-06-13,electricity,closed,28.6
C01600,W05,2026-06-13,electricity,closed,52.4
C01601,W05,2026-06-13,noise,in_progress,43.2
C01602,W05,2026-06-13,noise,open,32.8
C01603,W05,2026-06-13,roads,closed,34.0
C01604,W05,2026-06-13,noise,open,20.0
C01605,W05,2026-06-13,public safety,closed,27.1
C01606,W05,2026-06-13,water,in_progress,49.0
C01607,W05,2026-06-13,noise,in_progress,26.7
C01608,W05,2026-06-13,electricity,open,32.2
C01609,W05,2026-06-13,noise,open,42.2
C01610,W05,2026-06-14,public safety,closed,39.9
C01611,W05,2026-06-14,sanitation,closed,37.6
C01612,W05,2026-06-14,public safety,open,42.1
C01613,W05,2026-06-14,electricity,open,18.0
C01614,W05,2026-06-14,sanitation,closed,33.0
C01615,W05,2026-06-14,electricity,in_progress,64.6
C01616,W05,2026-06-14,public safety,open,28.4
C01617,W05,2026-06-14,electricity,closed,42.4
C01618,W05,2026-06-14,noise,open,18.7
C01619,W05,2026-06-15,water,in_progress,14.4
C01620,W05,2026-06-15,electricity,closed,34.7
C01621,W05,2026-06-15,roads,closed,40.2
C01622,W05,2026-06-15,electricity,closed,41.4
C01623,W05,2026-06-15,public safety,open,33.6
C01624,W05,2026-06-15,noise,open,19.0
C01625,W05,2026-06-15,roads,in_progress,36.3
C01626,W05,2026-06-15,roads,open,45.9
C01627,W05,2026-06-15,public safety,open,10.4
C01628,W05,2026-06-15,water,in_progress,32.2
C01629,W05,2026-06-15,water,open,54.6
C01630,W05,2026-06-16,sanitation,closed,54.4
C01631,W05,2026-06-16,noise,closed,31.1
C01632,W05,2026-06-16,noise,closed,26.7
C01633,W05,2026-06-16,public safety,in_progress,32.6
C01634,W05,2026-06-16,noise,closed,19.8
C01635,W05,2026-06-16,electricity,in_progress,13.2
C01636,W05,2026-06-16,water,open,22.0
C01637,W05,2026-06-16,noise,in_progress,33.7
C01638,W05,2026-06-16,water,closed,63.9
C01639,W05,2026-06-16,water,open,36.2
C01640,W05,2026-06-16,roads,open,23.7
C01641,W05,2026-06-17,roads,open,45.4
C01642,W05,2026-06-17,sanitation,closed,50.9
C01643,W05,2026-06-17,roads,in_progress,43.4
C01644,W05,2026-06-17,water,closed,14.3
C01645,W05,2026-06-17,water,in_progress,37.0
C01646,W05,2026-06-17,water,open,43.1
C01647,W05,2026-06-17,roads,open,48.0
C01648,W05,2026-06-17,roads,closed,48.5
C01649,W05,2026-06-17,electricity,open,41.1
C01650,W05,2026-06-17,roads,in_progress,30.0
C01651,W05,2026-06-18,water,closed,27.1
C01652,W05,2026-06-18,electricity,closed,57.2
C01653,W05,2026-06-18,public safety,in_progress,37.6
C01654,W05,2026-06-18,sanitation,open,4.0
C01655,W05,2026-06-18,water,open,48.8
C01656,W05,2026-06-18,roads,in_progress,14.9
C01657,W05,2026-06-18,roads,closed,20.3
C01658,W05,2026-06-18,public safety,closed,33.0
C01659,W05,2026-06-18,noise,in_progress,57.4
C01660,W05,2026-06-18,electricity,closed,47.4
C01661,W05,2026-06-18,roads,open,40.7
C01662,W05,2026-06-18,sanitation,open,4.6
C01663,W05,2026-06-18,public safety,in_progress,30.6
C01664,W05,2026-06-19,roads,in_progress,18.1
C01665,W05,2026-06-19,electricity,closed,58.8
C01666,W05,2026-06-19,electricity,open,41.0
C01667,W05,2026-06-19,sanitation,in_progress,18.7
C01668,W05,2026-06-19,electricity,open,9.6
C01669,W05,2026-06-19,public safety,closed,21.7
C01670,W05,2026-06-19,sanitation,closed,41.1
C01671,W05,2026-06-19,electricity,in_progress,38.2
C01672,W05,2026-06-19,water,in_progress,60.0
C01673,W05,2026-06-19,electricity,closed,57.3
C01674,W05,2026-06-19,electricity,open,20.4
C01675,W05,2026-06-19,water,open,34.3
C01676,W05,2026-06-20,sanitation,in_progress,20.7
C01677,W05,2026-06-20,noise,open,24.8
C01678,W05,2026-06-20,sanitation,closed,34.9
C01679,W05,2026-06-20,electricity,open,33.3
C01680,W05,2026-06-20,electricity,open,28.3
C01681,W05,2026-06-20,noise,in_progress,41.7
C01682,W05,2026-06-20,noise,open,46.5
C01683,W05,2026-06-20,noise,in_progress,51.8
C01684,W05,2026-06-20,electricity,in_progress,17.3
